unique_gene_symbol,cluster_liv,cluster_fb,cluster_hy,cluster_med,liv_LRT_padj,gro_LRT_padj,gropro_LRT_padj,fb_LRT_padj,hy_LRT_padj,med_LRT_padj,adr_LRT_padj,kid_LRT_padj,gene_id,source,orf_len,micropeptide_pred,micropeptide_homology,exons,rna_len,transcript_id,novel,min_padj,domains,br_expr,edited,majiq_directed
Ppp2r5a,Cold_high_EH,insig,insig,insig,4.46528294088415e-6,0.5136812733809789,0.5615029071543621,0.09028602312650144,0.0790958173323916,0.005625857388296109,0.3655859926174997,0.5895678572592622,gene12455,reference,486,FALSE,NA,13,3242,rna21514,0,4.46528294088415e-6,0,1,FALSE,0
Slc30a1,Winter_low,insig,insig,insig,4.5994546530811995e-9,3.720546588272918e-17,0.016199031291951604,0.9489997712183362,0.8337687672330344,0.7267603856871331,0.009280265836689673,0.043265356957899015,gene12461,reference,509,FALSE,NA,2,5714,rna21524,0,3.720546588272918e-17,0,1,FALSE,0
Diexf,IBA_high,insig,Cold_low_EL,insig,1.6252476807143593e-8,NA,NA,0.05553911202761739,1.5437847161639464e-4,0.0013259698593865341,0.00715090155533757,0.0011157316979692902,gene12475,reference,756,FALSE,NA,12,2974,rna21556,0,1.6252476807143593e-8,0,1,FALSE,0
Irf6,Winter_low,filtered,filtered,filtered,2.2377768467015537e-15,NA,NA,NA,NA,NA,NA,0.4524561144302185,gene12476,reference,467,FALSE,NA,9,1815,rna21557,0,2.2377768467015537e-15,0,1,FALSE,0
Hsd11b1,Winter_low,filtered,filtered,filtered,1.1210770093992493e-56,9.599653521212511e-4,0.2623920083297517,NA,NA,NA,0.0018169636336927027,NA,gene12479,reference,292,FALSE,NA,6,1360,rna21560,0,1.1210770093992493e-56,0,1,FALSE,0
Lamb3,Cold_high_EH,filtered,filtered,filtered,1.743966992152895e-4,2.1082593257571225e-6,2.0273680001390068e-4,NA,NA,NA,0.5508350781916941,NA,gene12481,reference,1174,FALSE,NA,28,4759,rna21571,0,2.1082593257571225e-6,0,1,FALSE,0
C4bpb,Cold_high_EH,filtered,filtered,filtered,1.852350601726936e-5,NA,NA,NA,NA,NA,NA,NA,gene12494,reference,315,FALSE,NA,8,1016,rna21610,0,1.852350601726936e-5,0,1,FALSE,0
Pfkfb2,Cold_low_EM,Unassigned,IBA_low,insig,5.267869439343808e-4,NA,NA,1.3430307234860232e-7,3.8310034634132805e-8,0.09124978192153622,3.947639416208004e-4,4.291516315817157e-4,gene12495,reference,560,FALSE,NA,17,3421,rna21617,0,3.8310034634132805e-8,0,1,FALSE,0
Srgap2,Winter_low,Cold_low_EL,insig,insig,6.228196054777001e-14,4.6120439664367656e-18,0.06512951077628758,8.291791207000436e-7,0.003919682731163722,0.011141330394652019,0.9531903145786541,0.5420712651144236,gene12510,reference,1071,FALSE,NA,23,6785,rna21641,0,4.6120439664367656e-18,0,1,TRUE,0
Rbbp5,Cold_low_EM,Cold_low_EM,insig,Cold_low_EM,1.5505513370056787e-6,0.1537757158889381,0.8586302357470795,8.488925474807262e-5,0.0018281858510089692,2.1066956894781234e-4,4.081729335420497e-5,2.3685934337046903e-15,gene12535,reference,538,FALSE,NA,14,3750,rna21682,0,2.3685934337046903e-15,0,1,FALSE,0
Dhx37,Unassigned,Unassigned,insig,insig,8.805348123169372e-4,NA,NA,7.63503530422283e-4,0.2833812982400115,0.48224320191792486,0.3356995080566968,0.45577255935135563,gene12544,reference,1146,FALSE,NA,27,3644,rna21693,0,7.63503530422283e-4,0,1,FALSE,0
Gpr180,Cold_low_EM,filtered,filtered,filtered,5.523647946278389e-7,NA,NA,NA,NA,NA,0.004483422904765423,NA,gene1255,reference,440,FALSE,NA,9,1876,rna2385,0,5.523647946278389e-7,0,1,FALSE,0
Atp6v0a2,Cold_low_EL,IBA_high,Cold_low_EM,IBA_high,1.1722017277366375e-5,NA,NA,1.0709228956395364e-20,1.287540893552392e-32,1.0088894414606893e-8,4.002551347928817e-7,0.557073788815455,gene12556,reference,760,FALSE,NA,20,6467,rna21706,0,1.287540893552392e-32,0,1,FALSE,0
Tgds,Cold_low_EM,Cold_low_EM,Cold_low_EM,filtered,4.361236014902873e-12,3.6825384423728603e-6,0.16036374842457649,2.990796141675329e-12,1.388175922835271e-19,NA,3.746858382909862e-8,3.820619626212384e-11,gene1256,reference,350,FALSE,NA,12,3061,rna2387,0,1.388175922835271e-19,0,1,FALSE,0
Ddx55,IBA_high,insig,Winter_high,IBA_high,5.313909632233805e-5,0.7265818962266563,1.9510400254203358e-5,0.005666904760294498,1.9162135412954454e-7,5.0894551615672055e-05,0.061557615358648676,0.015041353515839963,gene12560,reference,600,FALSE,NA,15,1943,rna21714,0,1.9162135412954454e-7,0,1,TRUE,0
Rilpl1,Winter_high,insig,insig,Unassigned,2.7320790177227072e-8,NA,NA,0.050610574734288226,0.0038865782652539502,1.6106909510730134e-6,0.18580573261851593,0.06189074250564272,gene12562,reference,411,FALSE,NA,8,1633,rna21722,0,2.7320790177227072e-8,0,1,FALSE,0
Snrnp35,Cold_high_EH,insig,insig,insig,2.0697753886714524e-8,NA,NA,0.19968376808231156,0.0038865782652539502,0.017533731208141955,2.0252439323438338e-5,0.5827070111310826,gene12563,reference,244,FALSE,NA,2,1278,rna21724,0,2.0697753886714524e-8,0,1,FALSE,0
Kmt5a,Winter_high,Cold_low_EM,Cold_low_EM,Cold_low_EL,5.658111041181146e-9,NA,NA,1.8353499043304945e-14,3.472090394883812e-5,3.927439019026484e-8,0.1430051730280484,0.004145061542738634,gene12565,reference,496,TRUE,NA,7,2233,rna21726,0,1.8353499043304945e-14,0,1,FALSE,0
Pitpnm2,Winter_high,insig,insig,insig,5.189460980864256e-4,NA,NA,0.27211768611795656,0.24047523857336323,0.003412036790369253,0.34838813308480854,0.08440420803586003,gene12570,reference,1329,FALSE,NA,25,6716,rna21742,0,5.189460980864256e-4,0,1,TRUE,0
Vps37b,SA_Low,insig,insig,insig,6.386576623590298e-4,0.1426611411026226,0.06519861623931789,0.6971035987163475,0.27617169416418536,0.0022040538976477917,0.03341769176639168,0.7070411238857347,gene12574,reference,285,FALSE,NA,4,2667,rna21750,0,6.386576623590298e-4,0,1,FALSE,0
Ccdc62,Cold_high_EH,Cold_high_EM,Cold_high_EM,insig,5.106370340967306e-4,NA,NA,6.364418470503943e-5,1.2412052301335598e-5,0.13118633620723513,8.99029912004011e-7,0.0018355602643319632,gene12576,reference,676,FALSE,NA,13,3896,rna21752,0,8.99029912004011e-7,0,1,FALSE,0
Rsrc2,Cold_low_EM,insig,Cold_low_EL,Cold_low_EL,5.83823720658957e-8,1.744109861901171e-4,0.01653907111239524,0.010515877821073593,5.858552458625175e-8,1.6704103699652097e-19,0.0076672179348993424,0.007329536779800361,gene12581,reference,435,FALSE,NA,10,1934,rna21761,0,1.6704103699652097e-19,0,1,FALSE,0
Mlxip,Unassigned,insig,insig,insig,1.6983190555762236e-4,0.040804328062283374,0.15571820062751437,0.007113246613068929,0.3489138346653408,0.653082193226999,0.006596584299147055,0.009036825330728797,gene12589,reference,839,FALSE,NA,17,6864,rna21791,0,1.6983190555762236e-4,0,1,FALSE,0
Psmd9,Winter_high,Winter_high,IBA_high,Winter_high,1.1664046730835196e-4,0.3147925322523796,0.1625060922504667,1.0026971264209238e-6,1.1391158252767646e-8,8.625713026608729e-6,5.7566795880452204e-5,0.025764935303822928,gene12592,reference,223,TRUE,NA,6,1983,rna21794,0,1.1391158252767646e-8,0,1,FALSE,0
LOC106145023,Winter_low,insig,insig,insig,4.981541284538959e-4,4.6321808446506085e-24,4.362224944112189e-10,0.8045362494101791,0.5021912065216672,0.7882397798101131,0.7148530848585117,0.8137291359311867,gene12595,reference,86,TRUE,NA,1,1438,TU30495,0,4.6321808446506085e-24,0,1,FALSE,1
HPD_like_gene12596,Winter_low,filtered,filtered,filtered,5.522977355068593e-16,2.0122767288975253e-12,6.808385288776421e-4,NA,NA,NA,NA,0.9848735415704987,gene12596,human_blastn,354,FALSE,NA,12,1336,rna21798,0,5.522977355068593e-16,1,1,FALSE,0
Rhof,Cold_low_EL,insig,insig,Cold_low_EM,1.997883996909452e-6,1.1585695865631033e-15,0.10848256940296944,0.006830325639156718,0.0021305305588754553,7.581116087203186e-4,2.7121642069101793e-21,1.0626674313553694e-4,gene12598,reference,211,FALSE,NA,7,9571,rna21804,0,2.7121642069101793e-21,0,1,FALSE,0
Tmem120b,Winter_low,insig,insig,insig,3.755177162681254e-10,0.05735884392292317,0.003493324360664202,0.14342206299651875,0.24699958043820955,0.12271973415310317,0.24449278658447177,0.022591666383644356,gene12599,reference,372,FALSE,NA,12,1762,rna21810,0,3.755177162681254e-10,0,1,TRUE,0
Camkk2,Winter_high,insig,Cold_low_EM,insig,4.654023654230427e-4,0.10561244065601515,0.8706233972941252,0.01109592399135847,5.6011325754369774e-14,0.2988251464146256,2.8734393695094135e-9,7.385950778186533e-4,gene12609,reference,587,FALSE,NA,16,4771,rna21829,0,5.6011325754369774e-14,0,1,TRUE,0
Tctn1,IBA_low,insig,insig,insig,4.00157351955599e-4,NA,NA,0.032078810792523275,0.01765222086996767,0.4633987988433925,9.821180707851788e-7,0.31217493432466475,gene12622,reference,621,FALSE,NA,15,2135,rna21857,0,9.821180707851788e-7,0,1,TRUE,0
Fam109a,Cold_low_EL,filtered,Cold_low_EL,filtered,7.968181411602156e-6,NA,NA,NA,1.3060393370602578e-17,NA,4.956914109375095e-4,5.971042469370677e-8,gene12628,reference,161,FALSE,NA,5,3190,rna21864,0,1.3060393370602578e-17,0,1,FALSE,0
Sh2b3,Unassigned,Cold_low_EM,Cold_low_EM,Cold_low_EM,7.74980733743744e-4,NA,NA,4.449966853809648e-20,2.3960639997537378e-27,3.943150323315337e-37,0.03175209100538302,0.001368753740552544,gene12629,reference,446,FALSE,NA,8,4991,rna21865,0,3.943150323315337e-37,0,1,FALSE,0
Acad10,Cold_high_EM,Cold_high_EH,Cold_high_EH,Cold_high_EH,4.629590773984548e-13,6.448300451644953e-11,0.0052693009855974676,3.181982370299932e-6,2.9623683157961177e-14,7.989157760449245e-5,0.1734489123784581,0.5961888705685725,gene12633,reference,1079,FALSE,NA,21,4443,rna21872,0,2.9623683157961177e-14,0,1,FALSE,0
Rfc5,Cold_high_EH,Cold_high_EM,insig,insig,1.7475783284187034e-7,NA,NA,6.725830635997817e-4,0.006793456620197395,0.04633686360124242,1.083919866105162e-6,0.0013676572451833348,gene12643,reference,340,FALSE,NA,11,1942,rna21893,0,1.7475783284187034e-7,0,1,FALSE,0
Fbxw8,Cold_high_EM,Unassigned,Winter_high,Winter_high,1.3325089064118075e-4,NA,NA,6.28453797122679e-4,8.419128934760137e-4,6.930550620026424e-4,0.0018698483883693106,0.2224057150065676,gene12651,reference,490,FALSE,NA,10,2647,rna21901,0,1.3325089064118075e-4,0,1,FALSE,0
RGS3_like,SA_Low,filtered,filtered,filtered,1.546664239889185e-8,7.065131629632559e-6,0.969824484459134,NA,NA,NA,NA,NA,gene12658,human_blastn,539,TRUE,NA,5,1793,rna21911,0,1.546664239889185e-8,0,1,FALSE,0
Alad,Cold_high_EH,insig,insig,insig,3.205634909058695e-8,NA,NA,0.44364234501710953,0.3169716239158692,0.08595154230408741,0.7621585881235431,0.12113095671539637,gene12662,reference,366,FALSE,NA,13,1348,rna21916,0,3.205634909058695e-8,0,1,FALSE,0
Snx30,Cold_high_EM,IBA_high,Unassigned,insig,2.0677839955753725e-6,NA,NA,3.3877411698315804e-4,3.6784288964545513e-8,0.04737132888437218,0.2401855170377031,0.3292891663190804,gene12679,reference,437,FALSE,NA,9,7175,rna21944,0,3.6784288964545513e-8,0,1,FALSE,0
Ugcg,Cold_low_EM,IBA_high,IBA_high,IBA_high,1.5078306517893456e-8,8.530686675361302e-12,0.9385765863184033,4.6630003933892575e-6,1.1150592403254096e-7,1.8678821317393927e-5,0.7453949204247774,0.039935972773324835,gene12686,reference,394,FALSE,NA,9,3922,rna21958,0,8.530686675361302e-12,0,1,FALSE,0
Ptpn3,Winter_high,insig,filtered,insig,5.93334143756594e-5,3.626473201351326e-4,3.446521628071543e-4,0.5259817373856295,NA,0.564298886389508,0.0018248909459937265,4.393669142485547e-5,gene12704,reference,911,FALSE,NA,26,7188,rna21989,0,4.393669142485547e-5,0,1,FALSE,0
NIPSNAP3B_like,Winter_low,filtered,filtered,filtered,9.315406228043361e-17,NA,NA,NA,NA,NA,0.018470930179020167,0.2177288154353337,gene12724,human_blastn,259,FALSE,NA,6,1862,rna22032,0,9.315406228043361e-17,1,1,FALSE,0
LOC106145028,Winter_low,filtered,filtered,filtered,9.661759915787016e-14,6.574443834523889e-27,0.10537867669273969,NA,NA,NA,NA,NA,gene12725,reference,67,FALSE,NA,3,1604,rna22034,0,6.574443834523889e-27,0,1,FALSE,0
Aldh8a1,Winter_low,filtered,filtered,filtered,3.321099261967233e-18,NA,NA,NA,NA,NA,NA,0.7066586506892499,gene12757,reference,483,FALSE,NA,7,2167,rna22083,0,3.321099261967233e-18,0,1,FALSE,0
Hbs1l,Winter_low,insig,insig,insig,2.0917045546540956e-4,NA,NA,0.04217025761638272,0.02752344009800689,0.07252879306838717,0.12141992546559043,0.05722515533362097,gene12758,reference,686,FALSE,NA,18,2893,rna22084,0,2.0917045546540956e-4,0,1,FALSE,0
Pde7b,Cold_high_EH,insig,insig,insig,1.0908448713425662e-8,5.011560272144672e-4,0.14613264038521623,0.874755947699103,0.6898462714440261,0.5531646097542989,0.13368726617558,0.03271933966352095,gene12761,reference,499,FALSE,NA,12,6734,rna22100,0,1.0908448713425662e-8,0,1,FALSE,0
Lnx2,Cold_low_EL,insig,Cold_low_EM,filtered,3.57142045991352e-11,7.532726405759708e-4,0.21695824982102332,0.09365679782775735,9.094089811561625e-6,NA,9.282223489075059e-4,0.38026619176001203,gene1277,reference,693,FALSE,NA,10,4552,rna2410,0,3.57142045991352e-11,0,1,FALSE,0
Hebp2,IBA_low,filtered,filtered,Unassigned,2.512399761796843e-9,NA,NA,NA,NA,2.953231543488358e-7,0.006293992148379162,0.2386513735497953,gene12779,reference,205,FALSE,NA,4,1568,rna22139,0,2.512399761796843e-9,0,1,FALSE,0
Ccdc28a,SA_high,insig,Cold_low_EM,insig,2.092310243384629e-4,NA,NA,0.017022817365477408,3.056994118992088e-8,0.4256004652160093,9.110104466077443e-8,0.013189798553117214,gene12781,reference,230,FALSE,NA,5,1641,rna22144,0,3.056994118992088e-8,0,1,FALSE,0
Reps1,IBA_low,insig,insig,insig,1.4394650704199494e-5,0.04273401281067183,9.889335806681796e-4,0.15775679201731344,0.3868895985716687,0.04053022123841776,0.07080120620701888,0.03694053370908093,gene12783,reference,767,TRUE,NA,21,2586,rna22146,0,1.4394650704199494e-5,0,1,FALSE,0
Cited2,SA_high,insig,Cold_low_EL,Cold_low_EM,1.7037020026715605e-25,NA,NA,0.011105277624042202,3.350772523137372e-19,1.1795156890858406e-19,0.0065414420068696235,8.272272286040454e-8,gene12787,reference,274,FALSE,NA,2,2387,rna22150,0,1.7037020026715605e-25,0,1,FALSE,0
Top1,Cold_low_EM,Cold_low_EM,Cold_low_EM,Cold_low_EM,2.2838653741860854e-9,1.3593682696047492e-4,0.08010483077673347,5.28163469514511e-17,5.716088401210379e-15,6.097129395335361e-9,9.470414942338227e-8,0.014679238449864606,gene12794,reference,767,FALSE,NA,21,3754,rna22173,0,5.28163469514511e-17,0,1,FALSE,0
Mafb,SpD_high,insig,insig,Cold_low_EL,1.9602049645822425e-6,NA,NA,0.6032629887066566,0.02519345921957649,4.7997958798637575e-11,0.1375197122767472,0.1116340474623362,gene12795,reference,323,FALSE,NA,1,3276,rna22174,0,4.7997958798637575e-11,0,1,FALSE,0
Actr5,Cold_low_EM,insig,insig,insig,7.379690214200149e-7,0.762819888014669,8.377212608441449e-4,0.9284640932258914,0.08532559388417871,0.0025949589179889952,7.264717412996045e-4,5.560071609567492e-5,gene12800,reference,602,FALSE,NA,9,4869,rna22181,0,7.379690214200149e-7,0,1,FALSE,0
Urad,Winter_low,filtered,filtered,filtered,5.538268694643132e-12,NA,NA,NA,NA,NA,NA,NA,gene1282,reference,173,FALSE,NA,2,522,rna2415,0,5.538268694643132e-12,0,1,FALSE,0
Manbal,Winter_high,IBA_low,insig,insig,1.0376655985906523e-7,NA,NA,1.8477612470679184e-4,0.26492587996428685,0.7658926739495001,0.513930838685692,0.8744955830244284,gene12821,reference,85,FALSE,NA,2,1137,rna22222,0,1.0376655985906523e-7,0,1,FALSE,0
Ndrg3,Cold_low_EM,insig,insig,insig,3.0345715756276773e-5,9.85645539975005e-8,0.005363756745680241,0.23486206969714898,0.21412607952854468,0.022585738699948628,0.6807748697459959,0.7398496955153684,gene12830,reference,388,FALSE,NA,17,2698,rna22241,0,9.85645539975005e-8,0,1,TRUE,0
Epb41l1,Cold_high_EH,Unassigned,insig,insig,2.985054396616885e-9,NA,NA,4.4569340354038935e-4,0.021200866913083153,0.20712717662831015,0.1952989396013103,0.038940142305231164,gene12839,reference,1620,FALSE,NA,25,8532,rna22262,0,2.985054396616885e-9,0,1,TRUE,0
Phf20,Winter_low,insig,insig,insig,2.2359784433668742e-4,0.05927970174044722,0.0029846280795289186,0.1534514731406661,0.0010274804826858885,0.7661916523661618,0.04549173232306446,0.0022168713397066864,gene12843,reference,1013,FALSE,NA,18,5572,rna22299,0,2.2359784433668742e-4,0,1,FALSE,0
Edem2,Winter_low,insig,insig,insig,1.2688848094352997e-7,1.1420058316283386e-15,0.20560347802504148,0.2824850896051341,0.012068049627910013,0.4453378518381335,0.06672775289772886,0.04314791171351859,gene12860,reference,578,FALSE,NA,11,1901,rna22323,0,1.1420058316283386e-15,0,1,FALSE,0
Trpc4ap,IBA_low,Cold_high_EM,Cold_high_EM,Cold_high_EM,6.805721075164855e-4,1.348417499312797e-4,0.5473188628006069,1.1450260323691112e-7,1.5763028148705057e-13,6.139333105595333e-13,2.77311224213207e-4,0.11913036065326506,gene12861,reference,797,FALSE,NA,19,3200,rna22325,0,1.5763028148705057e-13,0,1,TRUE,0
Acss2,Winter_low,insig,Winter_high,IBA_high,1.0150310765815197e-28,1.7962500836314863e-8,8.990816193630594e-10,0.023232238776559472,1.580927264253587e-4,6.631676346545159e-11,0.8373569449539369,0.09044979266762243,gene12865,reference,714,FALSE,NA,19,2631,rna22332,0,1.0150310765815197e-28,0,1,FALSE,0
Tp53inp2,Winter_low,Winter_low,Winter_low,Winter_low,1.255703371907762e-9,3.5842788677443365e-19,0.1895597018769393,1.06009263107931e-18,1.2911372001022097e-13,1.3520305626523263e-30,0.09425315989205552,0.0030997678556822644,gene12868,reference,221,FALSE,NA,4,4075,rna22341,0,1.3520305626523263e-30,0,1,FALSE,0
Eif2s2,Winter_high,insig,Winter_high,insig,4.933269878253852e-6,0.12296426311428267,0.006066506854505983,0.008909647235223543,2.2274077325221023e-4,0.011861573976452303,0.007600019588223625,0.6717475917557311,gene12878,reference,333,FALSE,NA,9,1444,rna22356,0,4.933269878253852e-6,0,1,FALSE,0
Slc46a3,Winter_low,insig,insig,insig,4.792623380585215e-15,0.003400936179864209,0.03363220916087506,0.9641175624956745,0.001448881619323518,0.3293304197427768,8.4351003609903e-4,0.04102576980121313,gene1288,reference,461,TRUE,NA,6,2117,rna2431,0,4.792623380585215e-15,0,1,FALSE,0
Pxmp4,SpD_high,Unassigned,insig,insig,2.5923601595007243e-9,0.0014229502733398092,4.6212680415232116e-5,1.0987993007257664e-6,0.07049418360542138,0.003348542714612109,0.004015287352714162,0.17824573362398333,gene12882,reference,224,FALSE,NA,2,3478,rna22363,0,2.5923601595007243e-9,0,1,TRUE,0
Ubl3,Cold_high_EM,insig,Cold_high_EM,insig,6.68641372685985e-7,0.15564040213416425,1.1100607447589939e-4,0.040827738750693024,2.4050690121622543e-5,0.0715497606295206,0.301486976341682,0.45471200346263463,gene1294,reference,117,FALSE,NA,5,3680,rna2443,0,6.68641372685985e-7,0,1,FALSE,0
Katnal1,Cold_low_EM,insig,insig,insig,2.0484705126944837e-8,0.005551500205110884,6.544534772014304e-7,0.3529532861421795,0.2264909891995781,0.14447764951494158,0.1851470023250902,0.2063755437438113,gene1295,reference,489,FALSE,NA,11,7385,rna2444,0,2.0484705126944837e-8,0,1,FALSE,0
Uspl1,Cold_low_EL,insig,Cold_low_EM,Cold_low_EL,2.476693390902703e-8,0.490611536441042,0.4759306139073258,0.0013230169815656176,1.6105798196893052e-10,3.7078575726358284e-5,8.862900760380162e-5,0.09135271603992622,gene1297,reference,1085,FALSE,NA,9,3643,rna2448,0,1.6105798196893052e-10,0,1,FALSE,0
Nr1h3,IBA_low,Winter_low,insig,insig,1.1425935360326204e-6,NA,NA,1.0745617281829611e-4,0.0012403936743384013,0.36764451216515653,0.8757266853294622,0.7841015215966328,gene12985,reference,444,TRUE,NA,11,1859,rna22480,0,1.1425935360326204e-6,0,1,FALSE,0
F2,IBA_low,filtered,filtered,filtered,3.944083835754301e-5,NA,NA,NA,NA,NA,NA,NA,gene12993,reference,622,FALSE,NA,14,2236,rna22502,0,3.944083835754301e-5,0,1,FALSE,0
Arhgap1,Unassigned,insig,insig,insig,1.6096255263701777e-5,1.5381353671123534e-19,2.757384792290503e-7,0.3517940802476576,0.8462917383034841,0.5973695247329224,0.05449036581568083,0.674269712538299,gene12995,reference,439,FALSE,NA,13,3012,rna22504,0,1.5381353671123534e-19,0,1,FALSE,0
Harbi1,Cold_low_EM,insig,Cold_low_EM,insig,4.7247502280841334e-4,NA,NA,0.11098586844087846,2.655562397044063e-4,0.0034250871248348008,0.5325658139576553,3.7212089129533644e-5,gene12997,reference,349,FALSE,NA,3,1815,rna22512,0,3.7212089129533644e-5,0,1,FALSE,0
Dgkz,Winter_low,insig,insig,insig,7.622402202570453e-8,NA,NA,0.737091666687087,0.01770343159029561,0.141107113169829,0.038776361926064894,0.4029664346516283,gene13001,reference,1154,FALSE,NA,31,4527,rna22530,0,7.622402202570453e-8,0,1,FALSE,0
Pex16,Cold_high_EM,insig,Winter_high,insig,3.3412982008842405e-6,NA,NA,0.018960300769463926,1.7902151821678847e-6,0.007266853914021894,0.23884045615110383,2.6671071867315018e-6,gene13007,reference,336,FALSE,NA,11,1401,rna22550,0,1.7902151821678847e-6,0,1,FALSE,0
Slc35c1,Winter_high,insig,insig,insig,4.714954647663179e-12,NA,NA,0.017822970031047086,0.7141154372030147,0.7864264552170528,0.9644643043426696,1.339800348669817e-6,gene13013,reference,364,FALSE,NA,2,2608,rna22559,0,4.714954647663179e-12,0,1,FALSE,0
Hsph1,Cold_low_EL,insig,insig,insig,4.38518688467986e-20,NA,NA,0.005189440867677743,0.015531194777477168,0.010582599639332418,4.552960784305994e-19,0.0012450971269944958,gene1302,reference,859,FALSE,NA,18,3695,rna2456,0,4.38518688467986e-20,0,1,FALSE,0
Accs,Winter_low,filtered,filtered,filtered,3.051221108253497e-13,NA,NA,NA,NA,NA,NA,0.954614912072409,gene13021,reference,437,FALSE,NA,12,1556,rna22570,0,3.051221108253497e-13,0,1,FALSE,0
Alkbh3,Cold_high_EH,insig,filtered,Winter_high,5.034161830278823e-6,0.0014169374501417243,0.1074270349605736,0.006429125586248422,NA,7.934398617141053e-4,1.379147225853713e-4,2.374884998176036e-6,gene13027,reference,281,FALSE,NA,10,1322,rna22575,0,2.374884998176036e-6,0,1,FALSE,0
Api5,Cold_low_EL,insig,Cold_low_EM,insig,7.854826737662729e-13,NA,NA,0.006741423496285414,2.1560147937652533e-7,0.13900985128583968,0.0018240644566686474,0.16897744400487055,gene13034,reference,524,FALSE,NA,14,3769,rna22582,0,7.854826737662729e-13,0,1,TRUE,0
Etnppl,Winter_low,insig,insig,insig,1.809179501463703e-15,NA,NA,0.12097132438041668,0.009276316040675768,0.37667925225120347,NA,0.0013549569669340377,gene13035,reference,472,FALSE,NA,10,2167,rna22584,0,1.809179501463703e-15,0,1,FALSE,0
Gar1,Winter_high,insig,insig,filtered,2.9564833370189436e-5,NA,NA,0.08719940354732968,0.014728218561300603,NA,0.1671892182005451,0.7335220090684099,gene13044,reference,215,FALSE,NA,7,1007,rna22594,0,2.9564833370189436e-5,0,1,FALSE,0
Elovl6,Winter_low,insig,insig,insig,3.6583361366244704e-21,NA,NA,0.009358252273082705,0.00711456550659702,0.030728882700947514,0.7631277539112372,NA,gene13049,reference,265,FALSE,NA,5,2811,rna22598,0,3.6583361366244704e-21,0,1,FALSE,0
Ap1ar,Cold_low_EM,insig,Winter_low,insig,1.097011461946369e-16,1.5303834424140925e-11,0.014612809311143823,0.1136796350115406,3.505510841835925e-7,0.35689867400388997,9.151190283203642e-5,0.3177023552466977,gene13060,reference,302,FALSE,NA,10,2883,rna22612,0,1.097011461946369e-16,0,1,FALSE,0
Larp7,Cold_high_EH,Cold_high_EH,Cold_high_EH,Cold_high_EH,1.519072957767595e-8,NA,NA,5.9484516763272355e-9,1.5700439381308978e-9,1.2184551343335878e-7,1.2242895973181748e-4,0.09937430816527507,gene13065,reference,587,FALSE,NA,14,2066,rna22618,0,1.5700439381308978e-9,0,1,FALSE,0
Ugt8,Winter_low,Unassigned,Winter_low,Winter_low,2.409764765437378e-24,NA,NA,5.215419461307045e-8,1.0877522351386925e-5,5.5412269037164846e-17,NA,8.592404287253884e-6,gene13073,reference,541,FALSE,NA,5,3566,rna22669,0,2.409764765437378e-24,0,1,FALSE,0
Rtn4ip1,Cold_high_EH,insig,insig,insig,1.3408020169929793e-4,NA,NA,0.15018796670352833,0.0047109455837987015,0.18588307016097105,2.1613126507629367e-8,0.003903088376635004,gene13093,reference,396,FALSE,NA,9,1667,rna22689,0,2.1613126507629367e-8,0,1,FALSE,0
Foxo3,Winter_low,insig,Cold_low_EM,insig,1.6944699383091767e-37,1.799422154519174e-11,0.48183671835308467,0.09334140325513322,7.981387675755802e-13,0.11091952015183078,0.0559228693962514,3.302292119043317e-5,gene13110,reference,673,FALSE,NA,4,7113,rna22710,0,1.6944699383091767e-37,0,1,FALSE,0
Sesn1,Cold_low_EM,Cold_low_EM,Cold_low_EM,insig,2.6856372832179002e-9,NA,NA,6.376424259577585e-6,7.455015373181158e-5,0.006320828981801299,0.10190510829250878,0.0066820878796779596,gene13115,reference,552,FALSE,NA,10,3197,rna22717,0,2.6856372832179002e-9,0,1,FALSE,0
Kl,Unassigned,insig,filtered,insig,2.6125780921536755e-4,NA,NA,0.5520894489945191,NA,0.016179699286998608,0.048774437422033363,0.6705798432825067,gene1312,reference,1008,TRUE,NA,5,4509,rna2476,0,2.6125780921536755e-4,0,1,FALSE,0
Cdc40,Cold_low_EM,insig,Cold_low_EM,Cold_low_EM,5.744011321831458e-9,0.1419625988348987,3.2599310673117564e-7,0.012968507745595196,1.0778170133094074e-7,8.997060575792337e-9,0.01376047552164473,1.5604825735592464e-6,gene13129,reference,579,FALSE,NA,16,4182,rna22737,0,5.744011321831458e-9,0,1,FALSE,0
Amd1,Cold_low_EM,Cold_low_EM,Cold_low_EM,Cold_low_EM,4.9578049364628825e-5,3.0987447672856447e-4,4.9403065461945714e-5,3.509071026962973e-40,2.928822764020296e-67,7.438175740504189e-31,8.176563783347185e-12,0.002579600284748205,gene13137,reference,334,FALSE,NA,9,3425,rna22743,0,2.928822764020296e-67,0,1,FALSE,0
Slc16a10,Winter_low,filtered,filtered,filtered,1.0680279649274397e-7,1.695669249464502e-39,3.675029872382001e-5,NA,NA,NA,0.03054632303527229,0.7610318860677009,gene13140,reference,504,FALSE,NA,6,2484,rna22746,0,1.695669249464502e-39,0,1,FALSE,0
MFSD4B_gene13143,Winter_low,filtered,filtered,filtered,1.078519137092419e-4,NA,NA,NA,NA,NA,NA,0.35824506415629453,gene13143,human_blastn,386,FALSE,NA,3,1254,rna22747,0,1.078519137092419e-4,0,1,FALSE,0
