unique_gene_symbol,hy_LRT_padj,fore_LRT_padj,med_LRT_padj,adr_LRT_padj,liv_LRT_padj,kid_LRT_padj,cluster_f,cluster_h,cluster_m,gene_id,source,orf_len,exons,rna_len,novel,min_sig,domains,br_expr,nonbr_expr,transcript_id,majiq_directed
Nes,5.794168166836668e-18,9.925562881741261e-8,0.28208731318661096,3.6050478630623637e-4,NA,0.568275173370872,Unassigned,Unassigned,insig,gene14208,reference,1795,4,6194,0,5.794168166836668e-18,0,1,1,rna24624,0
Isg20l2,4.088013617012337e-10,1.4233238426177364e-9,8.026807497417156e-9,3.044552125611618e-16,9.972437140709183e-6,2.1349535326049845e-4,Cold_low_EL,Cold_low_EL,Cold_low_EM,gene14210,reference,348,4,2453,0,4.088013617012337e-10,0,1,1,rna24628,0
Etv3,2.0173854643196443e-38,3.476332049703126e-24,6.6281100704460825e-12,2.3675439664624246e-12,0.005230130758373967,0.060283761343158784,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene14224,reference,510,6,5328,0,2.0173854643196443e-38,0,1,1,rna24649,0
Flnb,0.008019997420542543,2.8601022455751257e-4,0.2151462348608981,0.046260210659404374,0.007644682561264097,0.9154516046019856,Unassigned,insig,insig,gene1423,reference,1546,45,9881,0,2.8601022455751257e-4,0,1,1,rna2720,0
LOC101959835,5.841898150578433e-7,4.3413956454531525e-11,9.696404950688243e-5,8.795228669133867e-6,0.02504489930458454,0.045908410773755896,Winter_high,Cold_high_EM,Cold_high_EM,gene14234,reference,43,9,1001,0,4.3413956454531525e-11,0,1,1,rna24660,0
Polr2g,0.04302175557940706,1.712664149933788e-4,0.18250994970007392,0.18486013655834807,0.7669721615046621,0.6004790820711042,Winter_high,insig,insig,gene14241,reference,172,8,852,0,1.712664149933788e-4,0,1,1,rna24671,0
Ubxn1,2.7652042932258494e-7,4.4897423039507144e-4,0.00254105999446211,2.6812010428430926e-5,0.013872556716966584,1.028991011486109e-5,Winter_high,Winter_high,insig,gene14248,reference,297,10,1712,0,2.7652042932258494e-7,0,1,1,rna24687,0
Tut1,0.0010410086047978873,5.094280054676018e-4,0.1734735582136202,0.008808836633380536,0.9468442687380058,0.8565618582692617,Cold_high_EH,insig,insig,gene14258,reference,982,18,3066,0,5.094280054676018e-4,0,1,1,rna24703,0
Ahnak,2.189010066522494e-4,7.443501747067089e-6,0.0973139798936281,0.07080120620949118,0.6044289696984443,0.13041782143790126,Unassigned,Unassigned,insig,gene14259,reference,1030,1,3956,0,7.443501747067089e-6,0,1,1,TU35416,1
Asrgl1,3.271438774661498e-6,3.1742353146237945e-6,0.007358136092467032,0.008797667921460412,1.0556363098246596e-9,1.8132572233804686e-4,IBA_low,IBA_low,insig,gene14262,reference,309,7,2211,0,3.1742353146237945e-6,0,1,1,rna24708,0
Fth1,0.06272974627992083,6.699516745127524e-7,0.024946926286642496,0.008328000013606018,0.1507939129278141,0.25309719719409535,Cold_high_EH,insig,insig,gene14268,reference,173,4,686,0,6.699516745127524e-7,0,1,1,rna24713,0
Galnt15,0.005727052049683471,4.414479048094369e-5,0.05312415466527936,0.41252531743983245,NA,NA,Unassigned,insig,insig,gene1428,reference,642,10,3247,0,4.414479048094369e-5,0,1,1,rna2733,0
Ddb1,2.5599510167737876e-20,3.585471246710992e-8,3.1055381021776763e-20,0.7395219863607425,0.17366425478052705,0.05055414130573669,Winter_high,Winter_high,Winter_high,gene14288,reference,1140,27,4375,0,2.5599510167737876e-20,0,1,1,rna24752,0
Tmem109,0.003005233150579895,8.357869921115693e-5,0.2374300082654285,0.027937593397975646,0.0025723536012275806,0.5420448250645857,Cold_low_EL,insig,insig,gene14296,reference,243,4,1974,0,8.357869921115693e-5,0,1,1,rna24760,0
Mmadhc,5.7002846532219205e-6,3.8065120358350115e-6,3.3556069823747063e-10,0.001050205519743385,0.019412652656680993,0.5882383989224578,Cold_high_EH,Cold_high_EH,Cold_high_EM,gene143,reference,296,8,1113,0,3.3556069823747063e-10,0,1,1,rna317,0
Stx3,0.05998152846674717,3.6408745541212877e-4,2.1702014845855553e-5,0.004740691575198165,0.0065644343418367855,0.2971171330963968,Unassigned,insig,Winter_low,gene14322,reference,387,10,1536,0,2.1702014845855553e-5,0,1,1,rna24790,0
Patl1,1.811856845526133e-14,1.0106810341998054e-05,1.2184551343335878e-7,0.27090396662287103,0.6132627044385554,0.13542190851411173,IBA_high,Cold_low_EM,Cold_low_EL,gene14326,reference,699,18,3976,0,1.811856845526133e-14,0,1,1,rna24795,0
Zfp91,0.0018338979728924367,6.224778410095563e-6,0.5893138939099313,4.873616673146503e-5,0.01613504352875008,0.026497875087266236,Cold_high_EH,insig,insig,gene14363,reference,573,11,5159,0,6.224778410095563e-6,0,1,1,rna24831,0
Tbc1d5,7.82050462055343e-16,1.0398085522598721e-10,3.9156670633502973e-4,0.001184666886672574,0.891048720912855,0.8411393468749799,IBA_low,IBA_low,IBA_low,gene1439,reference,818,24,6330,0,7.82050462055343e-16,0,1,1,rna2746,0
Ctnnd1,3.025916915761389e-8,1.2945305628994256e-5,0.06612535013312928,0.3443630921615236,0.0031702856324252997,0.24296803369178824,Cold_low_EM,Cold_low_EM,insig,gene14419,reference,989,20,3701,0,3.025916915761389e-8,0,1,1,rna24889,0
Zdhhc5,1.2831601017231271e-6,5.557911099664651e-5,0.0025087117989137766,0.006570383200370794,0.004133774631917913,0.31077164617611425,Unassigned,Cold_low_EM,insig,gene14424,reference,718,13,4677,0,1.2831601017231271e-6,0,1,1,rna24899,0
Clp1,5.862071039492982e-34,1.0781704061813471e-56,1.2419271377227475e-34,9.866157430255664e-5,9.885636191546245e-4,5.966136085371151e-20,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene14425,reference,425,3,1828,0,1.0781704061813471e-56,0,1,1,rna24901,0
Ythdc1,6.808145324389482e-36,8.56406039039372e-18,5.577214907703543e-18,3.7270902329003434e-5,0.003738314190001708,0.0027396229873728564,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene14497,reference,736,17,3386,0,6.808145324389482e-36,0,1,1,rna24973,0
Adgrl3,6.914961705435348e-14,1.5620511615014594e-6,0.021977336642639986,5.134817678192252e-5,NA,0.19662667341214418,IBA_low,IBA_low,insig,gene14529,reference,1586,28,5970,0,6.914961705435348e-14,0,1,1,rna25005,0
Rpl36al,5.6926370927091645e-08,2.577327953545911e-4,0.1571327923769077,0.03462603485107971,0.6321701273636248,0.6866187459470537,Unassigned,Cold_high_EH,insig,gene14537,reference,149,2,558,0,5.6926370927091645e-08,0,1,1,rna25025,0
Rps29,0.0023251626938219764,4.1459058661561047e-4,0.10611421723980409,0.6715120702030706,0.24278729861196194,0.8066493631087309,Unassigned,insig,insig,gene14539,reference,56,3,322,0,4.1459058661561047e-4,0,1,1,rna25029,0
Togaram1,0.002288626817157855,8.488561592499929e-7,0.5690123072072123,0.10868294046313803,0.030246690159630798,0.006908255843211835,Winter_low,insig,insig,gene14559,reference,1825,21,6622,0,8.488561592499929e-7,0,1,1,rna25045,0
Rpl15,1.537605994652549e-6,2.663715981982196e-7,0.029990984022998747,0.014525224523061219,0.08931623132896577,0.4736569365649966,Cold_high_EH,Cold_high_EM,insig,gene1456,reference,204,4,2152,0,2.663715981982196e-7,0,1,1,rna2777,0
CUNH14orf28,2.900980407032704e-23,9.846813583241634e-18,5.571831583585148e-52,7.751253359595296e-4,NA,0.009421523268005898,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene14562,reference,310,5,3135,0,5.571831583585148e-52,0,1,1,rna25050,0
Pcdh19,4.426717239206536e-6,4.562422472721512e-4,NA,NA,NA,NA,Unassigned,Unassigned,filtered,gene14584,reference,1160,6,3837,0,4.426717239206536e-6,0,1,0,rna25059,0
Tspan6,0.05670005616679496,9.425007511568257e-4,0.20341970421071837,0.00212953085577145,NA,0.5341175518705693,Winter_high,insig,insig,gene14586,reference,245,7,974,0,9.425007511568257e-4,0,1,1,rna25061,0
Nr1d2,5.867052502269758e-24,9.07583279787687e-10,4.6770141767634695e-5,0.1832552222005094,0.44909452329734273,0.04661553667982523,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene1459,reference,504,8,5609,0,5.867052502269758e-24,0,1,1,rna2779,0
Cstf2,2.5317442381648703e-6,5.327174736031971e-5,0.1462568289155554,0.04031895970993559,0.1202197436568729,0.029037491823127336,IBA_high,Cold_low_EL,insig,gene14590,reference,620,16,2155,0,2.5317442381648703e-6,0,1,1,rna25072,0
Nxph1,4.901846935696534e-5,5.340417403727109e-4,3.9383529779996957e-5,0.8798720467771975,NA,NA,Cold_high_EM,IBA_low,Unassigned,gene14593,reference,271,3,2751,0,3.9383529779996957e-5,0,1,1,rna25077,0
Ica1,2.208346941256527e-4,7.443501747067089e-6,4.035053482439599e-4,6.305076698653441e-4,NA,0.3931608686191665,Cold_high_EH,Cold_high_EM,Cold_high_EM,gene14594,reference,513,15,2471,0,7.443501747067089e-6,0,1,1,rna25084,0
Glcci1,1.0180544700365972e-17,5.208865217341647e-4,6.0946156961168245e-12,0.8217087913090204,0.7339010854730306,0.14531133150144027,Cold_low_EM,Cold_low_EM,Winter_low,gene14595,reference,351,8,3822,0,1.0180544700365972e-17,0,1,1,rna25086,0
Sem1,3.44743865859656e-6,3.729900264910295e-4,0.16891694423070572,0.4053643733811721,0.6750476656552001,0.7857723240250809,Cold_high_EH,Winter_high,insig,gene14609,reference,70,3,490,0,3.44743865859656e-6,0,1,1,rna25109,0
Pdk4,7.470118185783801e-46,3.742445073332275e-50,3.86366188034129e-44,0.1681414448424277,5.370611721187289e-15,0.8064839864967757,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene14615,reference,412,11,3516,0,3.742445073332275e-50,0,1,1,rna25118,0
Ppp1r9a,2.0998572342214285e-8,5.881337519106513e-6,0.08465941997896655,0.04707256752161427,NA,0.661062395635666,IBA_low,IBA_low,insig,gene14620,reference,1322,21,10420,0,2.0998572342214285e-8,0,1,1,rna25128,0
Peg10,5.47947500001055e-5,5.572940749051849e-4,1.1110191182812787e-4,8.651269438413927e-7,NA,0.02263552656229556,Unassigned,Unassigned,Unassigned,gene14623,reference,357,2,6270,0,5.47947500001055e-5,0,1,1,rna25129,0
Igfbp5,0.3243724890173254,4.601808950884831e-5,4.389524119092715e-4,0.007367443498116439,6.724770680359978e-4,NA,Winter_low,insig,Unassigned,gene14630,reference,271,4,6060,0,4.601808950884831e-5,0,1,1,rna25144,0
Xrcc5,7.473179205112381e-4,3.1371585654646054e-7,9.11498639595211e-4,0.18736684305831613,0.0014689586189991204,0.012975277753392968,IBA_low,IBA_low,Winter_low,gene14639,reference,733,21,2514,0,3.1371585654646054e-7,0,1,1,rna25152,0
Top2b,8.174058787129124e-5,2.7759008248409e-4,0.17538998574174217,0.006402987137262576,0.3671948013279343,0.13393316694475021,Winter_high,Winter_high,insig,gene1464,reference,1544,35,5151,0,8.174058787129124e-5,0,1,1,rna2787,0
Tmem169,NA,1.8569128996081325e-13,NA,NA,NA,NA,Cold_low_EM,filtered,filtered,gene14640,reference,297,3,2948,0,1.8569128996081325e-13,0,1,0,rna25155,0
Atic,1.4568639626911379e-15,1.7097116278133656e-5,2.0206906175238448e-8,0.1428832466767652,2.518414486698783e-7,0.0036015324655348365,Cold_high_EH,Winter_high,Winter_high,gene14645,reference,592,16,1982,0,1.4568639626911379e-15,0,1,1,rna25170,0
Ngly1,1.295976764861485e-7,9.935287787865453e-5,0.024468227796880307,0.10721933097670586,0.0016045497113825772,0.3865288555568203,Winter_high,Unassigned,insig,gene1465,reference,656,12,2814,0,1.295976764861485e-7,0,1,1,rna2788,0
SPAG16_like_gene14654,6.872051823800271e-8,4.441262616871293e-6,0.2187586363829681,0.043064858400097716,NA,NA,IBA_low,IBA_low,insig,gene14654,human_blastn,389,10,3378,0,6.872051823800271e-8,0,1,1,rna25182,0
Mgst1,3.695351970822594e-6,1.87644333317907e-20,1.519682610561616e-4,0.04505714765039245,1.5295113289852934e-9,0.6349893607040248,Winter_high,Winter_high,Unassigned,gene14666,reference,155,4,2524,0,1.87644333317907e-20,0,1,1,rna25201,0
Wbp11,4.397577198981959e-10,2.065904430700612e-5,1.6236474656948083e-16,8.096615042371363e-9,1.7098463106069217e-16,0.009252313330612721,Winter_high,Winter_high,Winter_high,gene14683,reference,641,12,2680,0,1.6236474656948083e-16,0,1,1,rna25227,0
H2AFJ,2.3709907919698073e-9,1.7597528296894442e-5,0.10126820684372922,0.08716009543729393,0.005220571778525936,0.33614440974704807,Cold_high_EM,Winter_high,insig,gene14684,human_blastn,129,1,677,0,2.3709907919698073e-9,0,1,1,rna25228,0
Dusp16,2.521543900965882e-12,9.097291215822255e-7,8.85077791767247e-5,0.3244792022674524,0.020345182854254202,0.07171020870083665,Cold_low_EM,Cold_low_EM,Cold_low_EH,gene14709,reference,660,7,4031,0,2.521543900965882e-12,0,1,1,rna25262,0
Mansc1,0.07267680072781871,1.4069442299179745e-4,1.4658453335088035e-10,0.1416503679544463,0.01688013113826509,0.9653943528826735,Winter_high,insig,Winter_high,gene14711,reference,431,4,2083,0,1.4658453335088035e-10,0,1,1,rna25266,0
Lrp6,2.1591272520352847e-29,1.896022590094188e-32,6.092193874284867e-5,0.7056189245557692,0.06779792677195913,0.7735998030240052,Cold_low_EM,Cold_low_EM,Cold_low_EH,gene14712,reference,1345,20,6968,0,1.896022590094188e-32,0,1,1,rna25267,0
Bsg,3.2383193644688834e-14,1.4409490978254075e-11,0.005927471960159609,0.25883263466298057,0.33009465565422946,0.7267876650484157,Cold_high_EM,Winter_high,insig,gene14737,reference,393,9,1822,0,3.2383193644688834e-14,0,1,1,rna25311,0
Med16,0.030440004666244847,8.394097675137279e-5,0.24576988584019166,1.504036068414599e-4,9.449173317829362e-32,0.07617737744204812,IBA_high,insig,insig,gene14751,reference,829,15,5195,0,8.394097675137279e-5,0,1,1,rna25331,0
Polr2e,7.950066100813525e-6,3.783779087939615e-5,0.0067431291371615,0.5060702725103755,0.10583550479889565,0.20200374988001138,Unassigned,Winter_high,insig,gene14763,reference,210,8,1244,0,7.950066100813525e-6,0,1,1,rna25346,0
Sbno2,4.412155949629125e-4,1.252806334968221e-8,0.014330813034738358,0.12040264634861433,0.010278088575659323,0.005060214523609567,IBA_high,IBA_high,insig,gene14765,reference,1356,32,5619,0,1.252806334968221e-8,0,1,1,rna25349,0
Midn,0.0010422399550117443,4.847349364219437e-11,1.1316655635124102e-4,4.478751126007175e-7,2.8003982701172407e-4,0.051238917518503714,Cold_low_EL,insig,Cold_low_EL,gene14770,reference,525,7,3443,0,4.847349364219437e-11,0,1,1,rna25363,0
Cirbp,1.7123202697587786e-4,2.5619561053192403e-07,4.9028422711516315e-5,1.8248686021851282e-10,1.9446250066354414e-11,8.110824298796225e-9,Cold_high_EH,Cold_high_EH,Cold_high_EH,gene14771,reference,172,7,1510,0,2.5619561053192403e-07,0,1,1,rna25366,0
Adamtsl5,1.4810694414584463e-4,4.581652497359206e-8,0.0074710072656858405,0.24353792340220923,NA,0.014316177549878665,Unassigned,Unassigned,insig,gene14786,reference,513,12,2892,0,4.581652497359206e-8,0,1,1,rna25392,0
Mex3d,5.328316722492749e-30,6.748045984851114e-10,5.1573143837751655e-14,1.4747006513607431e-7,4.0789467743927384e-16,0.004368486424766262,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene14789,reference,511,3,2232,0,5.328316722492749e-30,0,1,1,rna25398,0
Mbd3,0.2162163029087105,8.266857871337705e-5,0.5177560261424023,0.2068656962587844,0.006003750910993686,0.49207598354054355,Unassigned,insig,insig,gene14790,reference,234,6,2370,0,8.266857871337705e-5,0,1,1,rna25399,0
Epc2,3.696595328669927e-8,1.908965270822175e-5,0.4215676711405807,0.003813530372948731,0.08325812917941298,0.7397580036376843,Cold_high_EH,Cold_high_EH,insig,gene148,reference,807,14,3617,0,3.696595328669927e-8,0,1,1,rna332,0
Mknk2,2.3738786185975173e-5,1.890447370849959e-12,2.2118933037957723e-8,0.1458826752930555,0.002287990688380179,0.05028536290744334,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene14802,reference,465,13,3462,0,1.890447370849959e-12,0,1,1,rna25420,0
Dot1l,0.40867407485867757,8.437053772547356e-5,0.055031905002159695,0.0076853961019637,1.7925366599485688e-4,0.02185113847876024,Unassigned,insig,insig,gene14806,reference,1733,28,7602,0,8.437053772547356e-5,0,1,1,rna25428,0
Timm13,3.304679569765031e-4,8.722858531559403e-8,0.49554777461518745,0.7698633816425856,0.04660677545731131,0.9039898437226405,Unassigned,Cold_high_EH,insig,gene14817,reference,103,3,745,0,8.722858531559403e-8,0,1,1,rna25449,0
Gadd45b,4.879452588147659e-13,3.819704087328319e-11,3.769020070037259e-13,4.6269444043423354e-8,NA,0.028711992289231714,Cold_high_EL,Cold_high_EL,Cold_high_EM,gene14819,reference,160,5,2069,0,3.769020070037259e-13,0,1,1,rna25453,0
Thop1,2.773737891074329e-11,1.3437058077807605e-5,3.060134498745847e-8,0.06942585834779298,5.965943855109723e-13,9.097718351061874e-4,Unassigned,IBA_high,Unassigned,gene14825,reference,687,13,2527,0,2.773737891074329e-11,0,1,1,rna25461,0
Nfic,2.0023772194508482e-4,9.151021762812976e-11,0.09013182959837492,0.8090401843802583,0.03891647697168891,0.618921042555969,Cold_low_EL,Unassigned,insig,gene14837,reference,493,9,3722,0,9.151021762812976e-11,0,1,1,rna25482,0
LOC106145104,2.1568023319331662e-7,6.87270048845191e-6,9.746683565669134e-7,0.24166476668895506,6.498658537083517e-4,0.3248646330907099,IBA_high,IBA_high,Cold_low_EM,gene14854,reference,161,1,2367,0,2.1568023319331662e-7,0,1,1,TU33237,1
Dapk3,1.3307884180875163e-5,5.003185890986359e-4,9.495696234181561e-4,6.9553302256027e-9,0.014120230991967865,0.004544252181386814,Unassigned,IBA_high,Unassigned,gene14857,reference,454,9,2029,0,1.3307884180875163e-5,0,1,1,rna25518,0
Pias4,0.013488550189835394,6.227914081733547e-4,0.007662639360699516,0.0669398563854072,0.48611003827478505,0.20520653315509327,Cold_low_EM,insig,insig,gene14859,reference,519,10,1745,0,6.227914081733547e-4,0,1,1,rna25520,0
Zbtb7a,5.18816617811815e-25,4.57565390952631e-6,2.2869721022304183e-10,1.0690208943960206e-4,0.03381230631323927,6.503093092696183e-4,Cold_low_EL,Cold_low_EM,Cold_low_EM,gene14860,reference,414,2,2664,0,5.18816617811815e-25,0,1,1,rna25521,0
Map2k2,8.7742984973576e-11,3.014719344725853e-4,1.4890746940197206e-4,0.39434833203606773,8.735887300518935e-4,0.3373387362068928,Cold_high_EM,Cold_high_EM,Cold_high_EM,gene14862,reference,601,13,2003,0,8.7742984973576e-11,0,1,1,rna25524,0
Mpnd,4.493114653546013e-11,4.98321960545543e-7,0.021105904776008037,0.4770184214329088,0.02194306519656466,0.18527593332627032,IBA_low,IBA_low,insig,gene14871,reference,494,14,1602,0,4.493114653546013e-11,0,1,1,rna25536,0
Chaf1a,0.09923591752031845,7.24186590117052e-5,0.008933850858670812,0.962564301602531,NA,0.5480797428938036,Unassigned,insig,insig,gene14873,reference,987,15,4995,0,7.24186590117052e-5,0,1,1,rna25539,0
Cmtm6,1.4015083836801097e-5,5.917337858591427e-6,4.7456555091424026e-5,0.008343790673475907,0.00936564220486432,0.17909163340844675,Cold_low_EH,Unassigned,Cold_low_EL,gene1488,reference,183,4,3638,0,5.917337858591427e-6,0,1,1,rna2838,0
Plin3,0.004274766651558098,1.8052025905764657e-10,1.3226783576707824e-8,0.30874795682883166,0.00995361345005341,0.12757955298948104,Cold_high_EM,insig,Unassigned,gene14889,reference,465,8,1781,0,1.8052025905764657e-10,0,1,1,rna25561,0
PTPRS_containing,0.012886155059336591,5.693393137183796e-7,0.3639454496717778,0.7275196430476525,NA,NA,Cold_low_EH,insig,insig,gene14894,human_blastn,407,2,3394,0,5.693393137183796e-7,0,1,1,rna25571,0
Rpl36,6.055953759948653e-8,7.283701051953826e-9,0.04545731103246218,0.08512942857368354,1.473932203892272e-4,0.7762077326669657,Cold_high_EH,Winter_high,insig,gene14901,reference,105,4,446,0,7.283701051953826e-9,0,1,1,rna25586,0
Lonp1,2.03377398267918e-6,5.895613730031068e-5,0.0011698083016486365,0.1396185751221824,0.020178258821557382,0.8066826218394364,Cold_high_EL,Cold_high_EH,insig,gene14902,reference,958,18,3159,0,2.03377398267918e-6,0,1,1,rna25587,0
Ndufa11,3.7570468652653647e-6,1.6538361649375599e-6,1.741784918277811e-4,0.6444097525220961,0.09649308002585423,0.49834139451209936,Cold_high_EM,Cold_high_EH,Cold_high_EM,gene14908,reference,141,4,596,0,1.6538361649375599e-6,0,1,1,rna25593,0
Cnot10,0.5818746605842839,2.6043760262052346e-5,0.32427223743347816,0.21061463468291491,0.0240889473594828,7.365306656328789e-5,Cold_high_EM,insig,insig,gene1491,reference,804,19,2717,0,2.6043760262052346e-5,0,1,1,rna2842,0
Caps,0.21940650174515292,2.4865648325681384e-4,0.16477868384055583,0.2800634772209362,NA,NA,Unassigned,insig,insig,gene14910,reference,189,4,2014,0,2.4865648325681384e-4,0,1,1,rna25595,0
Mllt1,7.343092048449909e-9,1.5022681041072033e-12,0.001426927177232661,0.15158954616541112,8.444279115191633e-6,0.3680277357651763,Cold_low_EL,Cold_low_EL,insig,gene14915,reference,635,12,4294,0,1.5022681041072033e-12,0,1,1,rna25618,0
LOC110598818,NA,1.965989811643625e-4,0.23126889142477253,NA,NA,NA,Cold_low_EL,filtered,insig,gene14921,reference,69,2,1262,0,1.965989811643625e-4,0,1,0,rna25623,0
Khsrp,7.181334095777279e-7,1.5084268030156334e-4,0.0013014166288443179,0.7446701194248082,1.549343562631263e-4,0.36667414929080505,Cold_low_EL,IBA_high,insig,gene14924,reference,603,18,4546,0,7.181334095777279e-7,0,1,1,rna25629,0
Tubb4a,6.512538875179816e-16,4.950873953057059e-9,1.492193144712048e-13,0.7714713750840987,NA,0.823964006587696,Cold_high_EH,Cold_high_EH,Cold_high_EM,gene14929,reference,444,4,2170,0,6.512538875179816e-16,0,1,1,rna25637,0
C3_gene14935,8.767567778395138e-4,1.4918315142122603e-5,0.0242448235668527,0.5869664768519013,0.011623960722417876,0.046575819412848156,Winter_high,Winter_high,insig,gene14935,reference,1329,32,4046,0,1.4918315142122603e-5,0,1,1,rna25644,0
Insr,9.642500353066258e-19,4.713401560701544e-13,2.7408698207968277e-7,0.11370989193388396,3.7820395567193015e-5,0.4955966253681938,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene14945,reference,1332,21,7880,0,9.642500353066258e-19,0,1,1,rna25655,0
ARHGEF18_like,0.07218550865121275,2.471532318792324e-4,0.20398710225258693,0.2141804820721263,0.16878721805337765,0.07013885851556932,Cold_low_EL,insig,insig,gene14947,human_blastn,1022,20,5415,0,2.471532318792324e-4,1,1,1,rna25659,0
Xab2,9.563179343306971e-5,9.927701508318162e-4,0.006711007436589931,0.008471459177064175,0.6497380198989249,0.62150566111636,IBA_high,IBA_high,insig,gene14954,reference,855,19,2650,0,9.563179343306971e-5,0,1,1,rna25676,0
Pet100,0.02805332596519562,9.948938136552965e-4,0.047584325404468074,0.44373070217914407,0.10503072225231411,0.522576693220716,Cold_high_EH,insig,insig,gene14955,reference,76,4,375,0,9.948938136552965e-4,0,1,1,rna25677,0
Elavl1,2.940094113340676e-7,1.1307265473207407e-8,0.022879704185993322,4.599387899978992e-9,0.211314172441136,1.417089673457219e-7,Cold_low_EL,IBA_high,insig,gene14977,reference,326,5,2220,0,1.1307265473207407e-8,0,1,1,rna25707,0
Rps28,0.01324038668182682,1.1338939090009714e-4,0.044515912030516726,0.15061929988137415,0.07650529729647267,0.8330124856262875,Unassigned,insig,insig,gene14985,reference,69,4,355,0,1.1338939090009714e-4,0,1,1,rna25718,0
March2,1.358211876220047e-9,4.536380607388191e-4,0.06169208382843376,7.52531085393344e-5,4.365823571210211e-4,0.2851468515248083,Cold_high_EM,Cold_high_EH,insig,gene14990,reference,246,5,1374,0,1.358211876220047e-9,0,1,1,rna25729,0
Fbxl2,2.4096570277838526e-4,2.62633260683951e-6,2.1322882015761054e-4,0.00808107931983691,NA,0.13229530270774506,IBA_low,IBA_low,Unassigned,gene1503,reference,433,15,3862,0,2.62633260683951e-6,0,1,1,rna2856,0
Met,1.7197564676958114e-5,3.059368463203584e-6,0.1781780811442615,0.5271789134698556,0.3281771440567584,0.00967009266355268,Winter_low,Unassigned,insig,gene15034,reference,1380,21,6279,0,3.059368463203584e-6,0,1,1,rna25787,0
Gpr85,1.1707135836458328e-8,4.5176748679235e-9,0.09779666545774054,NA,NA,NA,Winter_low,Winter_low,insig,gene15046,reference,370,3,8737,0,4.5176748679235e-9,0,1,0,rna25798,0
Bmt2,1.1969593900785432e-32,8.432615722266893e-8,9.902534462024461e-11,2.8412592463545504e-4,2.283162733067397e-25,5.316050153090738e-17,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene15047,reference,405,5,3955,0,1.1969593900785432e-32,0,1,1,rna25802,0
Spidr,5.61100462291338e-7,2.3869808803360503e-5,NA,4.732409285848684e-9,4.112797013594269e-17,7.213575507535541e-9,IBA_low,Cold_high_EH,filtered,gene15079,reference,506,12,1991,0,5.61100462291338e-7,0,1,1,rna25835,0
Pdcd6ip,0.06690193610159328,4.4718513600955687e-4,0.7398964146318195,0.05650845353345127,0.9005090178812771,0.04653472009020192,Unassigned,insig,insig,gene1508,reference,875,18,6207,0,4.4718513600955687e-4,0,1,1,rna2891,0
Znf781,1.308850061792258e-6,5.995530081484508e-5,5.957531968366909e-7,0.01747588387886718,3.206257507584712e-5,0.0019452076991175427,IBA_high,Cold_low_EL,Cold_low_EL,gene15085,reference,196,2,1702,0,5.957531968366909e-7,0,1,1,rna25840,0
Zranb2,0.5047567602215134,9.940598757574733e-4,0.07772873729103681,0.25871376017003084,1.2413870872070417e-7,0.03087050906884403,Unassigned,insig,insig,gene15088,reference,330,10,2803,0,9.940598757574733e-4,0,1,1,rna25845,0
Srsf11,0.02347032306996513,1.1216339405879103e-5,0.006922147498565588,0.01968272088971215,0.06867449691549918,0.015486235640839443,Unassigned,insig,insig,gene15096,reference,489,13,3257,0,1.1216339405879103e-5,0,1,1,rna25855,0
Rpe65,0.0032691912365814388,2.474731732519154e-6,0.002119262861160603,NA,NA,NA,Winter_high,insig,insig,gene15100,reference,558,15,2307,0,2.474731732519154e-6,0,1,0,rna25873,0
Slc35d1,0.004054415851455648,2.2034946200607333e-5,1.7939995003505173e-6,0.360706283480453,7.899782658856749e-7,0.5222841906067125,Cold_low_EM,insig,Cold_low_EL,gene15113,reference,381,11,5440,0,1.7939995003505173e-6,0,1,1,rna25889,0
Cnot4,2.3725819308667868e-4,1.0775053805096643e-4,8.83777814497654e-15,0.03485543053019065,0.08065043126742405,4.406673588333171e-4,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene15126,reference,713,12,3562,0,8.83777814497654e-15,0,1,1,rna25936,0
Ptn,0.0025187058169343943,8.380211534186757e-4,0.5842774737098649,0.08658529255137766,NA,0.0019448700434123861,Cold_high_EH,insig,insig,gene15135,reference,136,4,1651,0,8.380211534186757e-4,0,1,1,rna25950,0
Zc3hav1,0.004751970095979145,1.255558542839494e-4,0.02632045700292778,0.0018020755795127913,0.0029639785899727147,0.39757676032744016,Cold_high_EH,insig,insig,gene15146,reference,871,13,6452,0,1.255558542839494e-4,0,1,1,rna25970,0
Trank1,0.005674414245977796,3.836938132104386e-7,0.14513597450715016,0.07478056786209998,7.097481786699309e-6,NA,Cold_low_EL,insig,insig,gene1515,reference,2970,23,10321,0,3.836938132104386e-7,0,1,1,rna2902,0
